1.005344,0.0175,0.443183,0.01803,0.011273,0.363418,0.655118,0.52461,0.356885,0.968499,0.000038,0.106762,1.073776,0.048544,0.720497,1.709587,-0.469673,-0.733105,4.604997,4.379554,4.53249,0.020199,0.01508,0.272225,1
1.004835,0.017302,0.436768,0.014698,0.016813,0.442041,0.129308,0.672058,0.489145,0.968145,0.000353,0.232059,1.048714,0.06933,0.631272,-0.768852,-0.336021,-1.198058,4.604908,4.340058,4.522551,0.029294,0.013784,0.255849,1
1.004235,0.003813,0.056291,0.003195,0.002571,0.062696,-0.026418,1.24269,0.189641,0.998982,0.000608,0.027214,1.008009,0.009887,0.099293,-0.675921,1.798018,-1.313346,4.605168,4.424231,4.527593,0.002884,0.002189,0.024802,1
1.003668,0.014068,0.177113,0.013413,0.015967,0.201199,0.764128,2.33233,0.792601,0.971535,0.000256,0.05013,1.057786,0.079992,0.41021,2.709599,5.74158,-0.740564,4.605045,4.120511,4.434373,0.011433,0.011339,0.156704,1
1.004219,0.02336,0.291942,0.023484,0.023589,0.314454,1.5745,2.697905,0.742514,0.967298,0.000403,0.050344,1.073347,0.102715,0.685072,4.498482,7.391932,-0.33494,4.604684,4.193839,4.460079,0.024275,0.019913,0.206661,1
1.005902,0.015744,0.232333,0.006429,0.008,0.232333,0.238201,0.222134,0.386842,0.990572,0.000322,0.106658,1.023352,0.038579,0.420392,0.250853,-0.225161,-1.526736,4.60515,4.460649,4.495543,0.006502,0.009132,0.215316,1
1.005868,0.01564,0.161299,0.00267,0.003345,0.161299,0.459043,-0.20755,0.214112,1.000897,0.006748,0.098462,1.012742,0.022619,0.242316,-0.190468,-0.429618,-0.102672,4.605167,4.581449,4.586921,0.003331,0.004741,0.031798,1
1.005382,0.034249,0.159752,0.010272,0.027685,0.078301,0.138339,1.198304,0.184145,0.987711,0.0011,0.056629,1.059909,0.045271,0.183076,0.478639,1.199961,-0.745768,4.604762,4.341464,4.56415,0.030967,0.02434,0.135609,1
1.005059,0.027729,0.241495,0.016448,0.033491,0.260739,0.601515,1.234584,0.977673,0.946275,0.000595,0.087419,1.069909,0.14212,0.550499,1.297021,0.828456,0.24749,4.604815,4.18426,4.483941,0.0168,0.04081,0.103675,1
1.004598,0.007669,0.069792,0.003851,0.004683,0.067425,0.359935,1.127246,1.378011,0.9966,0.000249,0.028051,1.015591,0.018483,0.180521,-0.290365,1.012701,1.336291,4.605163,4.38712,4.470013,0.006012,0.005,0.038042,1
1.00492,0.01721,0.252454,0.016979,0.018018,0.252454,1.324529,1.453122,-0.222944,0.970351,0.000059,0.059608,1.059863,0.07271,0.417222,2.417012,1.301256,-0.819975,4.605028,4.126978,4.532806,0.012952,0.020992,0.134087,1
1.009837,0.030609,0.391882,0.025709,0.018385,0.329131,1.404119,1.349005,0.481124,0.973769,0.001485,0.115411,1.108138,0.137675,0.603178,3.010284,1.862262,-0.849797,4.604813,4.302605,4.558799,0.019881,0.030474,0.195312,1
1.005378,0.006668,0.130277,0.004232,0.00588,0.136468,-0.51491,0.955353,0.801263,0.994451,0.000993,0.056176,1.013417,0.037405,0.196008,0.485195,0.01455,-0.379247,4.605129,4.392204,4.470548,0.011307,0.008479,0.087111,1
1.003739,0.011802,0.181536,0.012352,0.006934,0.230842,0.716493,1.962673,0.4135,0.972562,0.000257,0.061508,1.040303,0.050691,0.400205,1.910558,4.824332,-0.882823,4.60507,4.293644,4.548993,0.009811,0.009312,0.09451,1
1.003859,0.012951,0.122475,0.00736,0.005043,0.167246,0.074096,0.680084,2.044774,0.991909,0.000329,0.04726,1.026403,0.026434,0.547266,0.155266,-0.331676,3.56818,4.605104,4.393785,4.401763,0.009157,0.009971,0.049186,1
1.003597,0.015498,0.111714,0.014438,0.017051,0.226649,1.400251,2.280083,-0.143739,0.969135,0.000041,0.049825,1.05972,0.087527,0.250392,2.396136,5.419482,-0.413992,4.605052,4.12906,4.55152,0.014664,0.012311,0.097515,1
1.003432,0.005565,0.224739,0.00274,0.002639,0.193824,-0.369453,0.641155,1.007315,0.994435,0.000354,0.039009,1.010573,0.011902,0.404494,0.072383,-0.034818,0.273996,4.605166,4.472646,4.430208,0.003532,0.003709,0.113907,1
1.00504,0.012355,0.376053,0.013607,0.009651,0.364563,0.738925,0.4088,0.263786,0.972454,0.002196,0.109846,1.065262,0.036117,0.599138,1.832333,-0.439474,-0.743895,4.604998,4.424022,4.544335,0.017225,0.011085,0.152778,1
1.003453,0.014117,0.206233,0.015683,0.014298,0.206233,1.257461,2.191749,-0.695234,0.977963,0.000039,0.042663,1.059677,0.075639,0.337403,2.401651,5.353603,0.505377,4.605049,4.194364,4.551848,0.0154,0.01214,0.060564,1
1.004264,0.017159,0.191089,0.008918,0.012643,0.161526,-1.609138,4.503826,0.932979,0.950854,0.000566,0.043857,1.106314,0.163123,0.653716,9.884776,18.690535,0.02723,4.605133,4.095811,4.435159,0.015265,0.007155,0.109217,1
1.000504,0.015722,0.333176,0.021917,0.030018,0.333897,-1.286222,2.113588,0.858715,0.937087,0.000911,0.110653,1.037247,0.13983,0.79031,2.811736,4.363479,0.14355,4.605015,4.15322,4.46777,0.009339,0.024592,0.264619,1
0.99859,0.03137,0.329732,0.027977,0.033616,0.329732,-1.397668,2.108857,0.844278,0.89994,0.000706,0.105656,1.060777,0.161949,0.787606,3.238026,4.348775,-0.210998,4.604772,4.168752,4.462781,0.012632,0.027998,0.257877,1
1.003907,0.009576,0.075203,0.008639,0.010204,0.075203,-3.238301,4.564491,0.950294,0.950457,0.00099,0.044565,1.018644,0.079377,0.1422,16.746943,25.437016,0.043706,4.605133,4.275579,4.551564,0.007947,0.00651,0.038922,1
1.007174,0.035777,0.37846,0.02684,0.027299,0.395349,1.27027,1.340014,-0.175186,0.945959,0.000273,0.122917,1.104435,0.109439,0.583068,2.486316,1.777278,-0.898588,4.604722,4.204802,4.547257,0.021513,0.032817,0.191777,1
1.004108,0.008347,0.266841,0.002658,0.003947,0.2285,0.509068,0.524259,0.702643,0.999326,0.000353,0.037232,1.012247,0.021356,0.649245,-0.30197,0.144088,-0.828389,4.605166,4.469396,4.36312,0.003337,0.004516,0.22206,1
1.006433,0.032657,0.196886,0.029318,0.028268,0.374032,1.359933,1.435428,0.450154,0.94949,0.000438,0.126241,1.087704,0.11431,0.532387,2.142873,1.454551,-0.766762,4.604698,4.225294,4.414017,0.018615,0.034719,0.201436,1
1.00626,0.016314,0.220007,0.022803,0.022804,0.352803,1.815609,2.536618,0.752915,0.975695,0.00029,0.06336,1.108148,0.160279,0.602704,4.693888,7.261907,-0.311938,4.604874,4.18196,4.460902,0.019816,0.021065,0.190266,1
1.004283,0.009114,0.212521,0.006827,0.00478,0.234889,0.422825,0.75198,0.349053,0.997643,0.00088,0.064642,1.029542,0.046766,0.425785,0.832623,0.337471,-0.708523,4.605153,4.52581,4.508688,0.01189,0.006013,0.133323,1
1.004303,0.030207,0.288164,0.026007,0.026916,0.293219,0.366407,0.959282,0.027646,0.95839,0.001507,0.174355,1.077481,0.117277,0.408232,0.633749,0.213985,-0.957869,4.60484,4.360324,4.577669,0.025702,0.024349,0.114644,1
1.004182,0.01941,0.171929,0.010858,0.015714,0.177863,-0.154139,0.944927,0.567543,0.949825,0.000714,0.043829,1.032023,0.056519,0.33688,-0.33338,0.673021,-0.532986,4.605006,4.390478,4.498366,0.015735,0.014882,0.10327,1
1.008875,0.036083,0.409369,0.032179,0.031773,0.409369,1.262606,1.451183,0.295247,0.942727,0.000555,0.167642,1.124648,0.150888,0.644942,2.584897,1.889905,-0.910224,4.604668,4.257515,4.559998,0.02307,0.034484,0.206136,1
1.008912,0.026874,0.204233,0.030011,0.016334,0.227084,0.735785,1.065932,0.439175,0.962533,0.001197,0.035685,1.080909,0.105598,0.45693,0.650421,1.835885,-1.101478,4.60491,4.252857,4.505467,0.030154,0.032774,0.13467,1
1.003431,0.011349,0.18043,0.011872,0.00986,0.169089,0.839967,1.863204,-0.295759,0.979811,0.000039,0.077905,1.040746,0.054749,0.240371,1.927465,4.859344,-0.806321,4.605086,4.226318,4.571584,0.010224,0.010371,0.069029,1
1.004639,0.005678,0.093643,0.003154,0.003816,0.093643,-0.523917,1.06969,0.851919,0.995765,0.001028,0.053518,1.011469,0.015634,0.174035,0.148524,0.154845,-0.796948,4.605165,4.398294,4.527447,0.004087,0.004488,0.062861,1
1.007559,0.031613,0.307818,0.027546,0.026622,0.298739,-0.301273,0.855842,-0.309055,0.95766,0.002793,0.092689,1.051312,0.091424,0.424441,0.052169,-0.379651,-0.705274,4.604812,4.285422,4.566642,0.028289,0.029804,0.122267,1
1.005549,0.019128,0.175973,0.010248,0.016319,0.1746,-0.153575,0.988366,0.579122,0.963904,0.00067,0.048299,1.032698,0.057761,0.336872,-0.298234,0.671739,-0.496832,4.605009,4.380827,4.497952,0.015797,0.012417,0.102418,1
1.003691,0.005925,0.040411,0.003879,0.00466,0.040411,1.075157,2.958972,0.358069,0.996071,0.001072,0.021672,1.01777,0.026993,0.063119,2.664576,9.444039,-0.385438,4.605163,4.388629,4.578149,0.004111,0.002576,0.01124,1
1.006593,0.031728,0.426336,0.034897,0.042421,0.41946,2.091993,2.333024,0.005497,0.954822,0.000223,0.194814,1.131016,0.144278,0.665083,7.173515,6.026632,-0.338866,4.604614,4.10636,4.550811,0.021097,0.02559,0.208789,1
1.010996,0.018971,0.454908,0.027999,0.021822,0.455601,0.428556,0.80023,0.87622,0.943409,0.000156,0.107617,1.090879,0.113797,0.967941,0.289715,0.00388,0.057934,4.604204,4.325257,4.50174,0.029892,0.069063,0.248522,1
1.018448,0.021268,0.262936,0.046733,0.015733,0.311244,0.719726,1.065452,0.251658,0.955714,0.001208,0.051681,1.08394,0.103162,0.494333,0.665303,1.841614,-1.11158,4.60405,4.349616,4.508502,0.055589,0.026534,0.136502,1
1.003437,0.014569,0.155699,0.016563,0.01724,0.155699,0.499757,2.308353,0.922864,0.961266,0.00038,0.026205,1.058279,0.086602,0.391464,3.004416,5.384206,-0.449894,4.605034,4.09397,4.400815,0.01085,0.010399,0.137363,1
1.005924,0.010938,0.279154,0.015702,0.020662,0.10915,0.88035,2.276732,0.154645,0.958696,0.000115,0.070114,1.048596,0.077554,0.256948,3.79307,6.872344,0.160301,4.604999,4.278607,4.572706,0.010359,0.016579,0.117381,1
1.007914,0.035975,0.41998,0.031714,0.030521,0.410922,1.239602,1.437301,0.248646,0.94334,0.000548,0.167381,1.121775,0.145793,0.645207,2.555628,1.758475,-0.955707,4.604678,4.260735,4.557108,0.024009,0.031898,0.207182,1
1.010693,0.025291,0.393867,0.016248,0.019067,0.380779,0.417803,0.823291,0.919037,0.943198,0.000105,0.088923,1.081838,0.124903,0.962252,0.283203,0.053194,0.140213,4.604237,4.318373,4.501854,0.030456,0.06555,0.241129,1
1.00418,0.007416,0.138744,0.004566,0.004422,0.143263,0.050158,0.936365,0.357066,0.994629,0.000428,0.042772,1.01351,0.016679,0.255915,-0.44447,0.740308,-0.05678,4.605153,4.437517,4.54312,0.005225,0.003684,0.050804,1
1.004539,0.006483,0.224881,0.005827,0.004746,0.232957,-0.438425,0.78748,0.64491,0.985582,0.000641,0.065137,1.012596,0.039651,0.256863,0.543928,-0.005449,0.138424,4.605128,4.405279,4.44603,0.011267,0.008769,0.103175,1
1.003908,0.007681,0.273748,0.002346,0.003472,0.268372,0.515713,0.321017,0.894743,0.999304,0.000634,0.040361,1.009803,0.017554,0.691338,-0.477504,0.136707,-0.68523,4.605168,4.492496,4.35022,0.003324,0.003991,0.35488,1
1.005998,0.021922,0.22949,0.014819,0.016598,0.231412,-0.49265,0.371274,0.094338,0.942967,0.002062,0.063131,1.059558,0.11326,0.360082,0.370771,-0.828746,-0.461758,4.604957,4.42577,4.541895,0.01342,0.017951,0.09468,1
1.005639,0.017312,0.282829,0.014815,0.010506,0.285957,-0.129648,0.410284,0.922644,0.986054,0.000734,0.110529,1.032619,0.046747,0.498298,-0.36286,-0.385469,-0.347083,4.605028,4.452739,4.530418,0.016585,0.018949,0.161091,1
1.004907,0.034159,0.248607,0.016589,0.024971,0.200286,0.832307,1.727156,0.657215,0.965693,0.000483,0.040663,1.088846,0.14785,0.563003,1.193486,2.958181,-0.139673,4.604375,4.213511,4.517184,0.01512,0.048151,0.145871,1
1.004142,0.002641,0.055787,0.002865,0.0019,0.058418,-0.135006,1.241804,0.236426,0.999409,0.000234,0.026002,1.007776,0.010124,0.094038,-0.654898,1.789818,-1.332658,4.605169,4.423894,4.528688,0.002912,0.002655,0.030308,1
1.003439,0.012157,0.157502,0.01294,0.016288,0.188092,0.653393,2.057951,0.71465,0.96715,0.000323,0.028748,1.055276,0.056718,0.334479,1.992149,4.846578,-0.59519,4.605041,4.258376,4.562033,0.010469,0.010389,0.084858,1
1.006728,0.033742,0.362,0.02923,0.027713,0.362,0.277444,0.87855,1.101559,0.951544,0.000792,0.215267,1.081285,0.104727,0.665542,-0.347122,-0.266814,2.247217,4.60475,4.273204,4.583059,0.039052,0.039984,0.08303,1
1.004486,0.008369,0.304161,0.003641,0.006612,0.284183,0.494584,0.611244,0.591612,0.998768,0.000229,0.036749,1.02215,0.028214,0.710575,-0.447576,0.194987,-0.846515,4.605163,4.446706,4.33642,0.008771,0.009434,0.344106,1
1.004347,0.0066,0.089408,0.003836,0.003718,0.095812,-0.033321,0.682066,2.07704,0.994284,0.000351,0.036946,1.013954,0.01807,0.284152,-0.637186,0.171838,3.613356,4.605161,4.406921,4.479863,0.005845,0.005058,0.044795,1
1.007573,0.020476,0.152427,0.014348,0.018874,0.129942,-0.577518,1.179157,0.838381,0.96734,0.000898,0.015056,1.041355,0.088283,0.374674,0.932859,1.827061,-0.0416,4.605074,4.297884,4.51659,0.014094,0.021656,0.048315,1
1.004284,0.039087,0.432474,0.041323,0.045062,0.432474,1.679659,2.265679,0.643263,0.91567,0.000027,0.199082,1.19092,0.244327,0.735047,6.693773,5.553848,-0.327365,4.604341,4.100839,4.554982,0.021251,0.028484,0.163386,1
1.005694,0.02759,0.145928,0.042606,0.030058,0.215498,1.650473,1.991093,0.459887,0.948677,0.0002,0.050014,1.150338,0.129194,0.415651,3.093143,3.605903,-0.231076,4.60432,4.168336,4.489752,0.034756,0.023491,0.113622,1
1.009426,0.021268,0.240502,0.03732,0.015733,0.278396,0.73575,1.065452,0.451203,0.962472,0.001208,0.051534,1.081357,0.103162,0.465081,0.646264,1.841614,-1.080001,4.6049,4.349616,4.506986,0.031818,0.026534,0.136461,1
1.00531,0.019034,0.142551,0.007609,0.012276,0.169373,0.584137,1.790038,0.006577,0.984706,0.000761,0.102777,1.022851,0.042601,0.434842,0.757848,3.498447,-0.500313,4.605054,4.314079,4.553659,0.010945,0.012891,0.103927,1
1.004264,0.01044,0.233319,0.007349,0.006229,0.241545,0.816811,2.022643,0.063354,0.988061,0.000105,0.073645,1.031822,0.036374,0.418541,1.50864,4.671475,-1.405656,4.605132,4.35635,4.457096,0.007751,0.005199,0.170861,1
1.006276,0.031999,0.152721,0.021821,0.014831,0.167401,0.809435,1.205628,1.169882,0.943215,0.00056,0.044817,1.073846,0.081908,0.466948,-0.047998,0.503252,0.492697,4.60477,4.064425,4.352643,0.028884,0.027551,0.166918,1
1.006491,0.013465,0.212134,0.007002,0.008284,0.198865,0.160891,0.631928,0.627403,0.9952,0.000249,0.036194,1.011942,0.033992,0.417178,0.149691,-0.005189,-1.107896,4.605155,4.416048,4.508706,0.005996,0.010111,0.122422,1
1.006684,0.018424,0.423162,0.01308,0.012363,0.414876,0.297679,0.371766,0.236309,0.981513,0.00094,0.200655,1.040585,0.047083,0.677292,-0.136254,-0.695673,-1.184846,4.605081,4.344509,4.533274,0.016131,0.021419,0.312418,1
1.006478,0.013896,0.242146,0.007195,0.008392,0.233687,0.141265,0.517219,0.557073,0.987735,0.000284,0.111055,1.026324,0.038697,0.427341,0.158664,-0.006244,-1.253706,4.605148,4.455325,4.506655,0.00696,0.010158,0.185985,1
1.003994,0.007672,0.218399,0.002579,0.003835,0.242302,0.535723,0.509382,0.61037,0.999601,0.000412,0.024968,1.010469,0.018042,0.44545,-0.243793,0.229807,-0.896295,4.605167,4.472021,4.425812,0.003412,0.004466,0.144133,1
0.999825,0.018422,0.331181,0.025241,0.031165,0.332496,-1.351906,2.111933,0.856323,0.929756,0.000855,0.10865,1.039415,0.14813,0.790183,2.856637,4.355756,0.106973,4.605001,4.15729,4.467273,0.010903,0.026054,0.262512,1
1.00311,0.010338,0.420472,0.008783,0.016003,0.391455,-0.337641,0.87004,0.074092,0.977149,0.000155,0.065565,1.024312,0.047137,0.765694,2.31476,0.188828,-1.327523,4.605084,4.285626,4.393207,0.014582,0.009357,0.509023,1
1.006126,0.033266,0.315866,0.027791,0.031298,0.287205,0.023584,0.924488,-0.236738,0.936533,0.002752,0.090888,1.05621,0.12211,0.435175,0.100794,-0.480108,-0.724787,4.604734,4.261582,4.561888,0.03089,0.030649,0.122777,1
1.007362,0.017872,0.430185,0.014742,0.016132,0.430185,-0.289388,1.354782,0.441315,0.96325,0.000047,0.152756,1.049606,0.073127,0.88408,1.411958,1.637512,-0.767656,4.605063,4.230362,4.491014,0.016735,0.022366,0.317756,1
1.006641,0.017914,0.307865,0.007687,0.00932,0.403272,0.312724,0.294542,0.265801,0.984858,0.00152,0.123739,1.030563,0.057591,0.746453,0.008889,-0.569893,-1.124995,4.605068,4.41376,4.525901,0.016732,0.024609,0.296513,1
1.004868,0.005966,0.235168,0.005807,0.003637,0.216709,-0.413689,0.75461,0.861131,0.986385,0.000441,0.060386,1.013174,0.030071,0.461603,0.491385,-0.034828,-0.222045,4.605151,4.442104,4.44728,0.006838,0.006745,0.115749,1
1.006064,0.010871,0.159078,0.016776,0.014037,0.113199,0.509676,1.760196,0.892349,0.979482,0.000265,0.065987,1.041968,0.029905,0.61935,0.035653,3.451488,-0.5249,4.605132,4.348092,4.551602,0.026244,0.014203,0.085816,1
1.004948,0.024254,0.207711,0.02595,0.021905,0.205099,1.469456,1.423919,0.599912,0.970154,0.00004,0.057271,1.066324,0.086222,0.419018,2.199621,1.391945,-0.797642,4.604854,4.108947,4.413741,0.017563,0.029345,0.144894,1
1.004291,0.009463,0.134482,0.003029,0.002156,0.159209,-0.374014,0.567049,0.989142,0.9953,0.0003,0.045763,1.011066,0.014364,0.37384,-0.207084,-0.07168,0.468413,4.605164,4.471849,4.420278,0.003895,0.003335,0.116835,1
1.008963,0.0278,0.284487,0.028121,0.03459,0.286172,2.546596,3.331251,-0.062487,0.96333,0.00127,0.150968,1.133615,0.19682,0.619098,7.705199,9.689909,-0.994803,4.604729,4.064794,4.518498,0.020585,0.021635,0.199721,1
1.00473,0.006538,0.0762,0.003246,0.00433,0.069735,0.277056,1.172939,1.441378,0.996598,0.000479,0.030254,1.01526,0.016288,0.158685,-0.349677,1.106885,1.375289,4.605165,4.384941,4.502981,0.005787,0.004549,0.028479,1
1.003768,0.022955,0.198948,0.024582,0.025126,0.294536,1.318998,1.356268,0.455154,0.965036,0.000064,0.087658,1.063369,0.100102,0.492762,2.006558,1.442045,-0.742764,4.604795,4.192515,4.433121,0.012986,0.034027,0.162838,1
1.016538,0.023922,0.22706,0.038981,0.018422,0.272913,0.721167,1.125513,0.255232,0.936697,0.000849,0.050977,1.11222,0.141675,0.424995,0.818495,1.819296,-1.138278,4.604036,4.332487,4.504126,0.055526,0.032378,0.135669,1
1.010283,0.029184,0.318386,0.031327,0.034901,0.318386,2.339298,2.791982,0.079746,0.961689,0.002121,0.158987,1.143594,0.192038,0.492994,7.283721,8.551457,-1.203168,4.6047,4.12296,4.559366,0.024574,0.024394,0.163238,1
1.005121,0.023256,0.322401,0.024016,0.026188,0.322401,-0.387453,1.756917,1.779429,0.915893,0.000354,0.120613,1.068528,0.112966,0.866143,3.198512,2.368459,2.160245,4.604884,4.092449,4.478089,0.0134,0.022973,0.112751,1
1.00557,0.023622,0.323155,0.023315,0.020387,0.329429,0.49138,1.005793,0.029544,0.964314,0.001578,0.202982,1.075722,0.096579,0.440068,0.198434,0.414936,-1.391813,4.60493,4.370306,4.556358,0.023195,0.025057,0.084472,1
1.00416,0.009656,0.178573,0.012094,0.011289,0.106086,1.240931,2.714232,0.355532,0.992613,0.000754,0.027175,1.053685,0.063383,0.114059,4.001485,8.571757,-0.154302,4.605084,4.231272,4.449259,0.016083,0.008804,0.082253,1
1.001769,0.022101,0.21724,0.020512,0.022223,0.207203,-0.678491,1.57556,1.056947,0.939307,0.001802,0.044149,1.051936,0.097207,0.528657,1.475523,1.819265,0.495179,4.604958,4.121803,4.518267,0.007783,0.023749,0.083821,1
1.007102,0.029923,0.301369,0.019048,0.024363,0.288235,0.432371,0.311864,-0.965121,0.948512,0.000786,0.112776,1.038189,0.07194,0.404735,0.375587,-0.288645,1.18319,4.605043,4.422282,4.58185,0.015742,0.018392,0.084504,1
1.004816,0.029788,0.32893,0.020351,0.031353,0.328815,0.235208,0.672331,-0.123817,0.959154,0.000383,0.134666,1.083877,0.121864,0.501394,0.027463,-0.282133,-0.867821,4.604798,4.276183,4.560775,0.041282,0.053774,0.128917,1
1.007267,0.020782,0.154991,0.014221,0.018894,0.136115,-0.576471,1.157349,0.79448,0.963326,0.000945,0.032168,1.041396,0.086769,0.410759,0.936247,1.821013,-0.12082,4.60508,4.30203,4.521721,0.015008,0.021605,0.165929,1
1.004124,0.005897,0.164383,0.003321,0.004008,0.106697,0.348029,1.347482,0.545632,0.995976,0.000946,0.027896,1.013877,0.014064,0.110726,0.235272,1.219234,-0.673484,4.605162,4.481455,4.504615,0.00355,0.00548,0.089878,1
1.004262,0.01339,0.098339,0.005258,0.025003,0.086378,-0.120424,1.308007,0.200925,0.992593,0.001117,0.043021,1.023155,0.06146,0.10724,-0.474832,2.380456,-0.87282,4.604992,4.413555,4.559691,0.010961,0.016867,0.03783,1
1.006039,0.020652,0.31484,0.017947,0.017164,0.313126,1.919167,2.480583,0.473456,0.948197,0.000147,0.063566,1.111493,0.212892,0.61643,5.38824,7.162591,-0.331546,4.604999,4.168042,4.456184,0.01495,0.016672,0.174905,1
1.003581,0.034174,0.323824,0.024718,0.021663,0.403124,1.278529,1.333358,-0.342268,0.957776,0.000226,0.089637,1.100656,0.087192,0.562958,2.478765,1.621067,-0.826523,4.604845,4.239859,4.542517,0.020163,0.024808,0.195628,1
1.005599,0.015336,0.265586,0.008684,0.013021,0.275961,-0.02111,0.438461,0.905648,0.984576,0.00084,0.073103,1.019486,0.038167,0.617586,-0.454538,-0.332838,-0.361258,4.60514,4.442864,4.516796,0.005361,0.012379,0.158125,1
1.003948,0.011155,0.202826,0.010516,0.021384,0.076332,1.628801,2.625807,-0.217028,0.980819,0.000197,0.04165,1.046872,0.063155,0.182789,3.790169,8.363852,0.290795,4.605112,4.197584,4.5406,0.015738,0.011423,0.112344,1
1.001077,0.025923,0.673105,0.019228,0.014558,0.687657,-1.805113,1.482536,0.908957,0.916957,0.000574,0.1859,1.038333,0.07653,1.629566,4.107381,3.276071,0.37676,4.604845,4.398938,4.445458,0.011828,0.013761,0.532137,1
1.003999,0.007535,0.213455,0.002405,0.003427,0.210417,0.55719,0.574889,0.611283,0.999713,0.000404,0.024518,1.010207,0.01786,0.39008,-0.212154,0.098713,-0.932055,4.605168,4.466683,4.439083,0.00333,0.00417,0.143158,1
